edad,distancia_casa,empleados,nivel_laboral,salario_mes,num_empresas_anteriores,incremento_salario_porc,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,id,satisfaccion_entorno_Baja,satisfaccion_entorno_Media,satisfaccion_entorno_Muy_Alta,implicacion_Baja,implicacion_Media,implicacion_Muy_Alta,satisfaccion_trabajo_Baja,satisfaccion_trabajo_Desconocido,satisfaccion_trabajo_Media,satisfaccion_trabajo_Muy_Alta,estado_civil_Married,estado_civil_Single,evaluacion_Muy_Alta,satisfaccion_companeros_Baja,satisfaccion_companeros_Media,satisfaccion_companeros_Muy_Alta,carrera_Finanzas,carrera_Human Resources,carrera_Ingeniería Administrativa,carrera_Life Sciences,carrera_Marketing,carrera_Medical,carrera_Other,carrera_Software Engineer,carrera_Software Technologist,carrera_Systems Engineer,carrera_Technical Degree,educacion_Primaria,educacion_Secundaria,educacion_Universitaria,departamento_Human Resources,departamento_Research & Development,departamento_Sales,viajes_Travel_Frequently,viajes_Travel_Rarely,puesto_CFO,puesto_CMO,puesto_CTO,puesto_Coordinator,puesto_Data Scientist,puesto_Financial Analyst,puesto_Financial Director,puesto_Human Resources,puesto_Laboratory Technician,puesto_Research Director,puesto_Research Scientist,puesto_Sales Executive,puesto_Sales Representative,puesto_Software Engineer,puesto_Talent Manager,puesto_Treasurer,horas_extra_Yes
37,21,1,1,2973,5,15,80,1,10,3,5,0,0,332,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40,8,1,3,13757,2,11,80,1,16,5,9,4,8,1042,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,1,1,2,6472,1,15,80,1,9,2,9,5,8,1138,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
42,8,1,1,3968,4,13,80,0,8,3,0,0,0,120,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24,9,1,1,2694,1,11,80,3,1,4,1,0,0,825,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25,24,1,1,1118,1,14,80,0,1,4,1,1,0,397,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,1,1,2,5003,1,21,80,0,10,6,10,8,7,1201,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,4,1,1,2318,1,19,80,0,1,2,1,0,0,867,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
35,15,1,2,5440,6,14,80,2,7,2,2,2,2,461,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,2,1,2,5482,5,18,80,1,13,3,4,1,2,137,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,16,1,2,5647,4,13,80,2,11,3,3,0,2,424,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30,12,1,2,6577,0,11,80,0,6,6,5,4,4,260,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,10,1,2,4197,2,12,80,0,18,2,1,0,1,743,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,2,1,1,3464,5,13,80,0,5,4,3,2,2,717,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31,13,1,2,4233,2,17,80,0,9,2,3,1,2,286,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,4,1,2,3055,5,15,80,2,11,2,9,1,7,1148,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,2,1,1,3468,9,12,80,1,6,3,2,2,2,552,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
27,5,1,1,2379,0,14,80,0,6,3,5,0,2,1169,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,2,1,4,15427,2,16,80,0,31,3,25,3,7,155,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,2,1,3,8578,3,14,80,1,12,4,9,4,7,1171,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
33,28,1,2,5207,1,12,80,1,15,3,15,5,7,1066,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36,1,1,2,6815,6,13,80,0,15,5,1,0,0,453,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,8,1,4,16422,3,11,80,0,9,3,3,1,0,1029,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34,1,1,1,3294,5,17,80,1,7,2,5,0,2,1037,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
34,21,1,2,5337,1,12,80,0,10,3,10,5,7,281,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,3,1,1,2277,3,11,80,1,7,4,4,0,3,1246,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,7,1,2,4028,0,20,80,0,8,2,7,0,5,295,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31,1,1,2,4148,1,12,80,1,4,1,4,0,3,88,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,5,1,2,5914,8,16,80,0,16,3,13,3,7,659,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28,24,1,1,2028,5,14,80,0,6,4,4,0,3,561,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
44,3,1,1,2362,4,12,80,0,10,4,3,1,2,1000,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,3,1,1,4723,1,18,80,0,10,3,10,1,5,1077,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
37,6,1,1,2073,4,22,80,0,7,3,3,0,2,1235,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,3,1,3,7823,6,13,80,1,12,2,10,0,8,347,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
