edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
35,Yes,Travel_Rarely,Sales,27,Universitaria,Life Sciences,1,Alta,Alta,2,Sales Executive,Alta,Single,5813,1,Y,Yes,18,Alta,Muy_Alta,80,0,10,2,10,7,7
46,No,Non-Travel,Sales,26,Secundaria,Life Sciences,1,Media,Media,2,Sales Executive,Media,Single,7991,8,Y,No,15,Alta,Alta,80,0,6,3,2,2,2
39,No,Travel_Frequently,Sales,20,Universitaria,Life Sciences,1,Alta,Alta,2,Sales Executive,Alta,Divorced,4127,2,Y,No,18,Alta,Muy_Alta,80,1,7,6,2,2,2
41,No,Travel_Rarely,Sales,4,Universitaria,Marketing,1,Alta,Alta,3,Sales Executive,Alta,Divorced,10447,0,Y,Yes,13,Alta,Muy_Alta,80,1,23,3,22,13,5
34,No,Travel_Rarely,Sales,8,Master,Technical Degree,1,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6799,1,Y,No,21,Muy_Alta,Alta,80,2,10,5,10,4,8
58,No,Non-Travel,Sales,2,Universitaria,Medical,1,Media,Alta,4,CMO,Alta,Divorced,16291,4,Y,No,22,Muy_Alta,Muy_Alta,80,1,37,0,16,14,14
31,No,Travel_Frequently,Sales,7,Universitaria,Marketing,1,Baja,Alta,3,Sales Executive,Alta,Married,9637,2,Y,No,14,Alta,Muy_Alta,80,2,9,3,3,2,2
26,No,Travel_Rarely,Sales,10,Universitaria,Medical,1,Alta,Alta,2,Sales Executive,Alta,Single,4684,1,Y,No,13,Alta,Baja,80,0,5,4,5,1,2
45,No,Non-Travel,Sales,2,Universitaria,Life Sciences,1,Alta,Alta,2,Sales Executive,Alta,Married,5154,4,Y,No,22,Muy_Alta,Media,80,2,10,3,8,5,7
43,No,Travel_Frequently,Sales,2,Universitaria,Life Sciences,1,Baja,Alta,2,Sales Executive,Alta,Married,5675,1,Y,No,20,Muy_Alta,Alta,80,1,7,5,7,7,7
32,No,Travel_Frequently,Sales,10,Universitaria,Marketing,1,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4648,8,Y,No,13,Alta,Alta,80,0,4,2,0,0,0
32,Yes,Travel_Rarely,Sales,2,Secundaria,Marketing,1,Alta,Media,2,Sales Executive,Media,Single,9907,7,Y,Yes,12,Alta,Alta,80,0,7,3,2,2,2
46,No,Travel_Rarely,Sales,3,Master,Technical Degree,1,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Divorced,13225,2,Y,No,12,Alta,Muy_Alta,80,1,25,5,19,2,8
27,No,Travel_Rarely,Sales,23,Universitaria,Medical,1,Media,Media,2,Sales Representative,Media,Married,3540,1,Y,No,21,Muy_Alta,Muy_Alta,80,1,9,5,9,5,8
46,Yes,Travel_Rarely,Sales,10,Universitaria,Life Sciences,1,Alta,Alta,3,Sales Executive,Alta,Married,7314,5,Y,No,21,Muy_Alta,Alta,80,3,14,2,8,0,7
28,No,Travel_Rarely,Sales,3,Universitaria,Medical,1,Media,Alta,1,Sales Representative,Alta,Married,2856,1,Y,No,19,Alta,Muy_Alta,80,1,1,3,1,0,0
30,Yes,Travel_Rarely,Sales,9,Universitaria,Medical,1,Media,Alta,1,Sales Representative,Alta,Single,1081,1,Y,No,13,Alta,Alta,80,0,1,3,1,0,0
36,No,Travel_Rarely,Sales,10,Secundaria,Technical Degree,1,Media,Media,2,Sales Executive,Media,Married,5673,1,Y,Yes,13,Alta,Baja,80,1,10,4,10,1,7
34,No,Travel_Rarely,Sales,4,Universitaria,Life Sciences,1,Alta,Alta,3,Sales Executive,Alta,Married,9713,2,Y,Yes,13,Alta,Muy_Alta,80,3,9,3,5,1,0
27,No,Travel_Rarely,Sales,2,Master,Medical,1,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Single,6500,0,Y,No,14,Alta,Media,80,0,9,5,8,0,7
36,No,Travel_Rarely,Sales,17,Secundaria,Marketing,1,Alta,Media,2,Sales Executive,Media,Married,5507,2,Y,No,16,Alta,Alta,80,2,12,1,4,1,3
41,No,Travel_Rarely,Sales,8,Universitaria,Marketing,1,Alta,Alta,2,Sales Executive,Alta,Married,4393,5,Y,No,21,Muy_Alta,Alta,80,1,14,3,5,1,4
31,No,Travel_Rarely,Sales,10,Universitaria,Medical,1,Alta,Alta,2,Sales Executive,Alta,Divorced,6583,2,Y,Yes,11,Alta,Muy_Alta,80,1,8,2,5,1,4
34,No,Travel_Rarely,Sales,3,Secundaria,Medical,1,Muy_Alta,Media,2,Sales Executive,Media,Married,8103,3,Y,Yes,12,Alta,Alta,80,0,9,3,4,0,1
33,No,Travel_Rarely,Sales,10,Universitaria,Marketing,1,Media,Alta,2,Sales Executive,Alta,Single,5487,1,Y,No,14,Alta,Media,80,0,10,2,10,0,9
28,No,Travel_Frequently,Sales,1,Secundaria,Life Sciences,1,Alta,Media,2,Sales Executive,Media,Married,6834,1,Y,Yes,12,Alta,Alta,80,1,7,2,7,0,7
29,Yes,Travel_Frequently,Sales,24,Universitaria,Technical Degree,1,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,1091,1,Y,No,17,Alta,Muy_Alta,80,0,1,3,1,0,0
39,No,Non-Travel,Sales,21,Primaria,Life Sciences,1,Baja,Baja,2,Sales Executive,Baja,Married,5736,6,Y,No,19,Alta,Alta,80,1,10,1,3,1,2
28,Yes,Travel_Rarely,Sales,13,Universitaria,Marketing,1,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9854,3,Y,Yes,11,Alta,Muy_Alta,80,0,6,0,2,2,2
56,No,Travel_Rarely,Sales,11,Secundaria,Marketing,1,Muy_Alta,Media,2,Sales Executive,Media,Married,5380,4,Y,No,16,Alta,Alta,80,1,6,3,0,0,0
58,No,Travel_Rarely,Sales,21,Universitaria,Life Sciences,1,Muy_Alta,Alta,4,CMO,Alta,Married,17875,4,Y,Yes,13,Alta,Alta,80,1,29,2,1,0,0
42,No,Travel_Rarely,Sales,12,Universitaria,Marketing,1,Media,Alta,2,Sales Executive,Alta,Divorced,5087,3,Y,Yes,12,Alta,Alta,80,2,14,4,0,0,0
35,No,Travel_Rarely,Sales,18,Universitaria,Medical,1,Media,Alta,2,Sales Executive,Alta,Married,5561,0,Y,No,16,Alta,Muy_Alta,80,1,6,2,5,0,4
34,No,Travel_Rarely,Sales,1,Universitaria,Marketing,1,Baja,Alta,3,Sales Executive,Alta,Single,9888,1,Y,No,21,Muy_Alta,Baja,80,0,14,3,14,2,1
34,No,Travel_Rarely,Sales,13,Universitaria,Medical,1,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,8628,1,Y,No,18,Alta,Alta,80,1,9,2,8,1,1
35,No,Travel_Rarely,Sales,7,Universitaria,Life Sciences,1,Alta,Alta,2,Sales Executive,Alta,Married,5204,1,Y,Yes,11,Alta,Muy_Alta,80,0,10,2,10,0,9
27,No,Travel_Rarely,Sales,9,Universitaria,Marketing,1,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4105,1,Y,No,14,Alta,Baja,80,0,7,5,7,0,7
31,Yes,Travel_Frequently,Sales,26,Universitaria,Marketing,1,Baja,Alta,2,Sales Executive,Alta,Married,5617,1,Y,Yes,11,Alta,Alta,80,0,10,4,10,0,8
53,Yes,Travel_Rarely,Sales,24,Universitaria,Life Sciences,1,Baja,Alta,3,Sales Executive,Alta,Single,10448,6,Y,Yes,13,Alta,Media,80,0,15,2,2,2,2
39,No,Travel_Rarely,Sales,15,Universitaria,Marketing,1,Media,Alta,4,Sales Executive,Alta,Single,13341,0,Y,No,12,Alta,Baja,80,0,21,3,20,11,10
40,No,Travel_Rarely,Sales,2,Universitaria,Marketing,1,Media,Alta,2,Sales Executive,Desconocido,Married,5677,3,Y,No,14,Alta,Alta,80,1,15,4,11,5,10
38,No,Travel_Rarely,Sales,1,Universitaria,Life Sciences,1,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4440,0,Y,No,15,Alta,Baja,80,2,16,3,15,5,8
32,No,Travel_Rarely,Sales,1,Universitaria,Marketing,1,Alta,Alta,3,Sales Executive,Alta,Married,10422,1,Y,No,19,Alta,Alta,80,2,14,3,14,5,7
25,No,Travel_Rarely,Sales,8,Universitaria,Other,1,Baja,Alta,2,Sales Executive,Alta,Divorced,4907,0,Y,Yes,22,Muy_Alta,Media,80,1,6,3,5,0,4
23,Yes,Travel_Frequently,Sales,9,Universitaria,Marketing,1,Muy_Alta,Alta,1,Sales Representative,Alta,Married,1790,1,Y,No,19,Alta,Baja,80,1,1,3,1,1,0
36,No,Travel_Rarely,Sales,3,Secundaria,Medical,1,Baja,Media,3,Sales Executive,Media,Married,7644,0,Y,No,19,Alta,Alta,80,2,10,2,9,3,4
34,No,Travel_Rarely,Sales,28,Secundaria,Marketing,1,Muy_Alta,Media,2,Sales Executive,Media,Married,6712,1,Y,No,21,Muy_Alta,Muy_Alta,80,2,8,2,8,1,7
36,No,Non-Travel,Sales,15,Primaria,Marketing,1,Muy_Alta,Baja,2,Sales Executive,Baja,Divorced,5406,1,Y,No,24,Muy_Alta,Baja,80,1,15,4,15,11,11
38,No,Travel_Rarely,Sales,10,Universitaria,Life Sciences,1,Baja,Alta,2,Sales Executive,Alta,Married,5343,1,Y,No,11,Alta,Alta,80,1,10,1,10,1,9
50,Yes,Travel_Frequently,Sales,1,Universitaria,Life Sciences,1,Media,Alta,2,Sales Executive,Alta,Divorced,6728,7,Y,No,12,Alta,Muy_Alta,80,2,12,3,6,0,1
45,No,Travel_Rarely,Sales,20,Universitaria,Life Sciences,1,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4850,8,Y,No,15,Alta,Alta,80,0,8,3,5,0,1
50,Yes,Travel_Rarely,Sales,28,Secundaria,Marketing,1,Muy_Alta,Media,3,Sales Executive,Media,Divorced,10854,4,Y,Yes,13,Alta,Media,80,1,20,3,3,2,0
39,No,Travel_Rarely,Sales,24,Secundaria,Marketing,1,Media,Media,4,Sales Executive,Media,Married,12031,0,Y,No,11,Alta,Baja,80,1,21,2,20,9,6
26,No,Travel_Rarely,Sales,5,Secundaria,Other,1,Muy_Alta,Media,1,Sales Representative,Media,Single,2966,0,Y,No,18,Alta,Muy_Alta,80,0,5,2,4,0,0
49,No,Travel_Frequently,Sales,2,Secundaria,Medical,1,Muy_Alta,Media,2,Sales Executive,Media,Married,5390,2,Y,No,14,Alta,Muy_Alta,80,0,17,3,9,0,8
49,No,Travel_Frequently,Research & Development,8,Secundaria,Software Engineer,1,Alta,Media,2,Research Scientist,Media,Married,5130,1,Y,No,23,Muy_Alta,Muy_Alta,80,1,10,3,10,1,7
37,Yes,Travel_Rarely,Research & Development,2,Secundaria,Other,1,Muy_Alta,Media,1,Laboratory Technician,Media,Single,2090,6,Y,Yes,15,Alta,Media,80,0,7,3,0,0,0
33,No,Travel_Frequently,Research & Development,3,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2909,1,Y,Yes,11,Alta,Alta,80,0,8,3,8,3,0
27,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Baja,Alta,1,Laboratory Technician,Alta,Married,3468,9,Y,No,12,Alta,Muy_Alta,80,1,6,3,2,2,2
32,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,3068,0,Y,No,13,Alta,Alta,80,0,8,2,7,3,6
59,No,Travel_Rarely,Research & Development,3,Master,Systems Engineer,1,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2670,4,Y,Yes,20,Muy_Alta,Baja,80,3,12,3,1,0,0
30,No,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2693,1,Y,No,22,Muy_Alta,Media,80,1,1,2,1,0,0
38,No,Travel_Frequently,Research & Development,23,Secundaria,Software Engineer,1,Muy_Alta,Media,3,Data Scientist,Media,Single,9526,0,Y,No,21,Muy_Alta,Media,80,0,10,2,9,1,8
35,No,Travel_Rarely,Research & Development,16,Master,Systems Engineer,1,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2426,0,Y,No,13,Alta,Alta,80,1,6,5,5,0,3
29,No,Travel_Rarely,Research & Development,15,Secundaria,Software Engineer,1,Muy_Alta,Media,2,Laboratory Technician,Media,Single,4193,0,Y,Yes,12,Alta,Muy_Alta,80,0,10,3,9,0,8
31,No,Travel_Rarely,Research & Development,26,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Divorced,2911,1,Y,No,17,Alta,Muy_Alta,80,1,5,1,5,4,3
34,No,Travel_Rarely,Research & Development,19,Universitaria,Systems Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Divorced,2661,0,Y,No,11,Alta,Alta,80,1,3,2,2,1,2
28,Yes,Travel_Rarely,Research & Development,24,Secundaria,Software Engineer,1,Alta,Media,1,Laboratory Technician,Media,Single,2028,5,Y,Yes,14,Alta,Media,80,0,6,4,4,0,3
29,No,Travel_Rarely,Research & Development,21,Master,Software Engineer,1,Media,Muy_Alta,3,Data Scientist,Muy_Alta,Divorced,9980,1,Y,No,11,Alta,Alta,80,1,10,1,10,8,8
32,No,Travel_Rarely,Research & Development,5,Master,Software Engineer,1,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,3298,0,Y,Yes,12,Alta,Muy_Alta,80,2,7,5,6,0,5
38,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,3944,5,Y,Yes,11,Alta,Alta,80,0,6,3,3,1,2
24,No,Non-Travel,Research & Development,11,Master,Other,1,Baja,Muy_Alta,2,Data Scientist,Muy_Alta,Divorced,4011,0,Y,No,18,Alta,Muy_Alta,80,1,5,5,4,1,3
21,No,Travel_Rarely,Research & Development,15,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,1232,1,Y,No,14,Alta,Muy_Alta,80,0,0,6,0,0,0
34,Yes,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Media,Alta,1,Research Scientist,Alta,Single,2960,2,Y,No,11,Alta,Alta,80,0,8,2,4,1,3
53,No,Travel_Rarely,Research & Development,5,Universitaria,Other,1,Alta,Alta,5,CTO,Alta,Divorced,19094,4,Y,No,11,Alta,Muy_Alta,80,1,26,3,14,4,8
44,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Baja,Media,3,Software Engineer,Media,Married,10248,3,Y,No,14,Alta,Muy_Alta,80,1,24,4,22,5,17
33,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Single,2496,4,Y,No,11,Alta,Muy_Alta,80,0,7,3,1,0,0
44,No,Travel_Rarely,Research & Development,10,Universitaria,Other,1,Muy_Alta,Alta,2,Software Engineer,Alta,Married,6465,2,Y,Yes,13,Alta,Muy_Alta,80,0,9,5,4,1,3
30,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Desconocido,Single,2206,1,Y,No,13,Alta,Baja,80,0,10,5,10,1,8
24,Yes,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Media,Alta,1,Research Scientist,Alta,Married,2293,2,Y,Yes,16,Alta,Baja,80,1,6,2,2,2,0
43,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2645,1,Y,No,12,Alta,Muy_Alta,80,2,6,3,5,1,4
27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2341,1,Y,No,13,Alta,Muy_Alta,80,1,1,6,1,0,0
30,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Alta,Alta,2,Laboratory Technician,Alta,Single,4011,1,Y,No,23,Muy_Alta,Muy_Alta,80,0,12,2,12,3,7
41,Yes,Travel_Rarely,Research & Development,12,Universitaria,Software Technologist,1,Media,Alta,5,Research Director,Alta,Married,19545,1,Y,No,12,Alta,Muy_Alta,80,0,23,0,22,15,8
35,No,Travel_Rarely,Research & Development,8,Master,Software Engineer,1,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2269,1,Y,No,19,Alta,Muy_Alta,80,0,1,2,1,0,1
35,No,Non-Travel,Research & Development,11,Universitaria,Systems Engineer,1,Alta,Media,3,Software Engineer,Media,Married,9884,2,Y,Yes,13,Alta,Alta,80,1,10,3,4,2,3
33,No,Travel_Frequently,Research & Development,1,Universitaria,Software Engineer,1,Baja,Alta,3,Research Director,Alta,Single,13458,1,Y,Yes,12,Alta,Alta,80,0,15,1,15,8,12
31,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Laboratory Technician,Alta,Divorced,5915,3,Y,No,22,Muy_Alta,Muy_Alta,80,1,10,3,7,1,7
32,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Baja,Alta,2,Data Scientist,Alta,Married,6162,1,Y,Yes,22,Muy_Alta,Media,80,1,9,3,9,7,8
50,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Media,Media,5,Research Director,Media,Divorced,18740,5,Y,Yes,12,Alta,Muy_Alta,80,1,29,2,27,13,8
36,No,Travel_Rarely,Research & Development,8,Universitaria,Software Technologist,1,Alta,Alta,3,Software Engineer,Alta,Divorced,10096,1,Y,No,13,Alta,Media,80,3,17,2,17,12,8
45,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Media,Alta,3,Research Scientist,Alta,Divorced,9724,2,Y,No,17,Alta,Alta,80,1,25,2,1,0,0
35,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Media,Alta,1,Research Scientist,Alta,Married,2194,4,Y,No,13,Alta,Muy_Alta,80,1,5,2,3,1,2
36,Yes,Travel_Rarely,Research & Development,9,Secundaria,Systems Engineer,1,Muy_Alta,Media,1,Research Scientist,Media,Married,3388,0,Y,Yes,17,Alta,Baja,80,1,2,0,1,0,0
29,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Married,2703,0,Y,No,23,Muy_Alta,Muy_Alta,80,1,6,3,5,0,4
31,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,2501,1,Y,No,17,Alta,Media,80,0,1,4,1,1,0
36,No,Travel_Rarely,Research & Development,6,Master,Software Engineer,1,Media,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,3038,3,Y,No,12,Alta,Media,80,0,5,3,1,0,0
31,No,Travel_Rarely,Research & Development,8,Universitaria,Software Engineer,1,Alta,Alta,2,Data Scientist,Alta,Single,4424,1,Y,No,23,Muy_Alta,Muy_Alta,80,0,11,2,11,1,8
30,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Muy_Alta,Media,2,Laboratory Technician,Media,Married,5126,1,Y,Yes,12,Alta,Alta,80,2,10,1,10,3,0
35,No,Travel_Rarely,Research & Development,1,Secundaria,Systems Engineer,1,Media,Media,1,Research Scientist,Media,Single,2859,1,Y,No,18,Alta,Baja,80,0,6,3,6,0,4
34,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Baja,Alta,2,Data Scientist,Alta,Married,4325,1,Y,No,15,Alta,Alta,80,0,5,2,5,1,3
40,No,Travel_Frequently,Research & Development,1,Secundaria,Software Engineer,1,Alta,Media,4,Software Engineer,Media,Married,13503,1,Y,No,22,Muy_Alta,Muy_Alta,80,1,22,3,22,11,11
46,No,Travel_Frequently,Research & Development,1,Secundaria,Systems Engineer,1,Alta,Media,3,Software Engineer,Media,Married,10673,2,Y,Yes,13,Alta,Alta,80,1,21,5,10,9,5
44,No,Non-Travel,Research & Development,23,Universitaria,Systems Engineer,1,Media,Alta,2,Laboratory Technician,Alta,Married,2042,4,Y,No,12,Alta,Alta,80,1,17,3,3,1,2
20,Yes,Travel_Frequently,Research & Development,6,Secundaria,Software Engineer,1,Muy_Alta,Media,1,Laboratory Technician,Media,Single,2926,1,Y,Yes,18,Alta,Media,80,0,1,5,1,1,0
34,No,Travel_Rarely,Research & Development,6,Universitaria,Other,1,Baja,Alta,2,Research Scientist,Alta,Single,4809,1,Y,No,14,Alta,Alta,80,0,16,3,16,2,10
37,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,1,Alta,Media,2,Software Engineer,Media,Divorced,5163,5,Y,No,14,Alta,Muy_Alta,80,1,17,2,1,0,0
51,No,Travel_Frequently,Research & Development,1,Secundaria,Systems Engineer,1,Baja,Media,3,Software Engineer,Media,Single,7484,3,Y,No,20,Muy_Alta,Alta,80,0,23,1,13,12,8
34,Yes,Travel_Frequently,Research & Development,7,Primaria,Software Engineer,1,Baja,Baja,2,Laboratory Technician,Baja,Single,6074,1,Y,Yes,24,Muy_Alta,Muy_Alta,80,0,9,3,9,0,6
24,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Married,2774,0,Y,No,12,Alta,Alta,80,1,6,2,5,1,2
34,No,Travel_Rarely,Research & Development,6,Secundaria,Software Engineer,1,Alta,Media,2,Research Scientist,Media,Divorced,4505,6,Y,No,15,Alta,Alta,80,1,12,3,1,0,0
34,No,Travel_Rarely,Research & Development,5,Secundaria,Systems Engineer,1,Alta,Media,5,CTO,Media,Single,11631,2,Y,No,12,Alta,Muy_Alta,80,0,14,6,11,5,8
30,No,Travel_Frequently,Research & Development,23,Primaria,Software Engineer,1,Baja,Baja,1,Research Scientist,Baja,Divorced,2613,1,Y,No,25,Muy_Alta,Alta,80,3,10,2,10,0,9
51,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,1,Baja,Alta,5,Research Director,Alta,Single,19537,7,Y,No,13,Alta,Alta,80,0,23,5,20,15,15
58,Yes,Travel_Rarely,Research & Development,23,Universitaria,Systems Engineer,1,Muy_Alta,Alta,3,Software Engineer,Alta,Married,10312,1,Y,No,12,Alta,Muy_Alta,80,1,40,3,40,15,6
22,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Alta,Alta,1,Laboratory Technician,Alta,Married,2523,0,Y,No,14,Alta,Alta,80,1,3,2,2,2,1
49,No,Travel_Rarely,Research & Development,20,Universitaria,Systems Engineer,1,Alta,Alta,2,Data Scientist,Alta,Married,6567,1,Y,No,14,Alta,Alta,80,0,16,2,15,5,11
43,No,Travel_Frequently,Research & Development,28,Master,Systems Engineer,1,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,4739,4,Y,No,12,Alta,Muy_Alta,80,0,18,2,3,1,2
36,No,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Media,Alta,2,Data Scientist,Alta,Divorced,4941,6,Y,No,20,Muy_Alta,Muy_Alta,80,2,7,0,3,0,1
51,Yes,Travel_Frequently,Research & Development,8,Primaria,Software Engineer,1,Baja,Baja,3,Data Scientist,Baja,Single,10650,2,Y,No,15,Alta,Muy_Alta,80,0,18,2,4,0,3
32,Yes,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Baja,Alta,1,Laboratory Technician,Alta,Single,4200,7,Y,No,22,Muy_Alta,Baja,80,0,10,2,5,0,4
38,No,Travel_Rarely,Research & Development,3,Universitaria,Software Technologist,1,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4317,3,Y,Yes,20,Muy_Alta,Media,80,0,19,2,3,2,2
30,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Single,2632,1,Y,No,14,Alta,Alta,80,0,5,4,5,0,4
30,No,Travel_Rarely,Research & Development,5,Universitaria,Software Technologist,1,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,3204,5,Y,No,14,Alta,Muy_Alta,80,1,8,3,3,2,2
30,No,Travel_Rarely,Research & Development,2,Secundaria,Systems Engineer,1,Media,Media,1,Laboratory Technician,Media,Single,2720,0,Y,No,13,Alta,Muy_Alta,80,0,6,3,5,1,2
41,No,Travel_Frequently,Research & Development,10,Secundaria,Software Engineer,1,Muy_Alta,Media,4,CTO,Media,Divorced,17181,4,Y,No,13,Alta,Media,80,1,21,2,7,7,7
41,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Married,2238,2,Y,No,21,Muy_Alta,Muy_Alta,80,1,7,2,5,1,4
40,No,Travel_Frequently,Research & Development,26,Universitaria,Systems Engineer,1,Media,Alta,2,Research Scientist,Alta,Divorced,5605,1,Y,No,11,Alta,Baja,80,1,20,2,20,2,13
45,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Media,Alta,2,Laboratory Technician,Alta,Divorced,2348,8,Y,No,18,Alta,Alta,80,1,20,2,17,0,15
29,No,Non-Travel,Research & Development,1,Universitaria,Software Technologist,1,Muy_Alta,Alta,2,Data Scientist,Alta,Married,4319,1,Y,No,13,Alta,Baja,80,1,10,1,10,0,9
28,No,Travel_Rarely,Research & Development,21,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Married,2713,1,Y,No,11,Alta,Alta,80,1,5,2,5,0,2
57,No,Travel_Rarely,Research & Development,24,Master,Software Engineer,1,Alta,Muy_Alta,3,Software Engineer,Muy_Alta,Divorced,9439,3,Y,Yes,16,Alta,Media,80,1,12,2,5,1,4
27,No,Non-Travel,Research & Development,3,Secundaria,Systems Engineer,1,Alta,Media,1,Research Scientist,Media,Divorced,2566,1,Y,Yes,15,Alta,Muy_Alta,80,1,1,2,1,0,1
50,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,1,Alta,Alta,5,CTO,Alta,Single,19926,3,Y,No,15,Alta,Media,80,0,21,5,5,4,4
41,No,Travel_Rarely,Research & Development,14,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Divorced,2451,4,Y,No,12,Alta,Baja,80,1,13,2,9,1,8
32,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,3038,3,Y,No,20,Muy_Alta,Baja,80,0,8,2,5,1,4
36,No,Travel_Frequently,Research & Development,3,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2088,4,Y,No,12,Alta,Alta,80,0,13,3,8,7,2
30,No,Non-Travel,Research & Development,9,Universitaria,Systems Engineer,1,Alta,Alta,2,Laboratory Technician,Alta,Divorced,3072,1,Y,No,11,Alta,Alta,80,2,12,4,12,6,10
33,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,2500,0,Y,No,14,Alta,Baja,80,0,4,2,3,0,2
19,Yes,Travel_Rarely,Research & Development,2,Secundaria,Software Engineer,1,Media,Media,1,Laboratory Technician,Media,Single,1102,1,Y,No,22,Muy_Alta,Alta,80,0,1,3,1,1,0
38,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Single,2288,1,Y,No,12,Alta,Alta,80,0,2,3,2,2,1
31,No,Travel_Rarely,Research & Development,12,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Married,3929,8,Y,Yes,23,Muy_Alta,Alta,80,1,7,0,4,0,2
