id,Unnamed: 0,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,sexo,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,conciliacion,anos_compania,anos_en_puesto,anos_desde_ult_promocion,anos_con_manager_actual
1624,1153,18,Yes,Travel_Frequently,Sales,3,Universitaria,Medical,1,Media,3.0,Alta,1,Sales Representative,Alta,Single,1569,1,Y,Yes,12,Alta,Alta,80,0,0,2,,0,,0,0
1645,1167,35,Yes,Travel_Rarely,Sales,15,Primaria,Medical,1,Baja,1.0,Baja,2,Sales Executive,Baja,Divorced,5440,6,Y,Yes,14,Alta,Muy_Alta,80,2,7,2,,2,,2,2
1650,1172,29,No,Travel_Rarely,Sales,10,Secundaria,Medical,1,Alta,2.0,Media,2,Sales Executive,Media,Single,5869,9,Y,No,11,Alta,Alta,80,0,8,2,Media,5,,1,4
1657,1178,20,No,Travel_Rarely,Sales,2,Universitaria,Medical,1,Alta,3.0,Alta,1,Sales Representative,Alta,Single,2783,1,Y,No,19,Alta,Baja,80,0,2,3,,2,3.0,2,2
1667,1186,35,Yes,Travel_Frequently,Sales,12,Universitaria,Other,1,Muy_Alta,,Alta,2,Sales Executive,Alta,Single,4581,3,Y,Yes,24,Muy_Alta,Baja,80,0,13,2,,11,,6,7
1669,1188,29,No,Travel_Rarely,Sales,5,Secundaria,Medical,1,Baja,2.0,Media,2,Sales Executive,Media,Divorced,4187,1,Y,Yes,13,Alta,Media,80,1,10,3,,10,,0,9
1670,1189,33,No,Travel_Rarely,Sales,2,Universitaria,Medical,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Divorced,5505,1,Y,No,14,Alta,Alta,80,2,6,5,,6,3.0,0,4
1673,1191,31,No,Travel_Rarely,Sales,5,Universitaria,Life Sciences,1,Baja,3.0,Alta,2,Sales Executive,Alta,Married,5476,1,Y,No,11,Alta,Baja,80,2,10,2,,10,,0,2
1676,1194,47,No,Travel_Rarely,Sales,2,Master,Life Sciences,1,Media,4.0,Muy_Alta,4,CMO,Muy_Alta,Divorced,15972,6,Y,No,14,Alta,Alta,80,3,29,2,,3,,1,2
1681,1198,33,No,Non-Travel,Sales,16,Universitaria,Life Sciences,1,Alta,3.0,Alta,2,Sales Executive,Alta,Divorced,5368,1,Y,Yes,25,Muy_Alta,Alta,80,1,7,2,,6,,1,2
1691,1204,48,Yes,Travel_Frequently,Sales,7,Universitaria,Medical,1,Muy_Alta,3.0,Alta,1,Sales Representative,Alta,Married,2655,2,Y,Yes,11,Alta,Alta,80,2,19,3,,9,3.0,7,7
1700,1211,37,No,Travel_Frequently,Sales,1,Primaria,Medical,1,Alta,1.0,Baja,2,Sales Executive,Baja,Divorced,9525,1,Y,No,14,Alta,Alta,80,2,6,2,Baja,6,,1,3
1702,1213,23,Yes,Travel_Rarely,Sales,7,Universitaria,Life Sciences,1,Alta,3.0,Alta,1,Sales Representative,Alta,Divorced,2275,1,Y,Yes,21,Muy_Alta,Media,80,1,3,2,,3,,0,2
1706,1216,43,No,Travel_Rarely,Sales,2,Universitaria,Medical,1,Muy_Alta,,Alta,2,Sales Executive,Alta,Married,7847,1,Y,Yes,17,Alta,Baja,80,1,10,3,,10,3.0,8,8
1708,1218,41,No,Travel_Rarely,Sales,6,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,3,Sales Executive,Alta,Single,9241,1,Y,No,12,Alta,Media,80,0,10,3,Alta,10,,8,7
1710,1220,36,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,1,Alta,,Alta,2,Sales Representative,Alta,Single,4502,3,Y,No,15,Alta,Alta,80,0,17,2,,13,,6,7
1716,1223,47,Yes,Travel_Frequently,Sales,9,Primaria,Life Sciences,1,Alta,,Baja,4,Sales Executive,Baja,Married,12936,7,Y,No,11,Alta,Alta,80,0,25,3,,23,,14,10
1731,1234,47,No,Non-Travel,Sales,2,Universitaria,Marketing,1,Alta,3.0,Alta,2,Sales Executive,Alta,Married,4978,7,Y,No,11,Alta,Muy_Alta,80,1,4,3,Alta,1,,0,0
1732,1235,46,No,Travel_Rarely,Sales,2,Universitaria,Life Sciences,1,Alta,3.0,Alta,3,Sales Executive,Alta,Divorced,10368,4,Y,Yes,12,Alta,Media,80,1,13,5,Alta,10,,0,3
1733,1236,36,Yes,Travel_Rarely,Sales,13,Secundaria,Marketing,1,Media,2.0,Media,2,Sales Executive,Media,Divorced,6134,5,Y,Yes,13,Alta,Media,80,3,16,3,,2,2.0,2,2
1734,1237,32,Yes,Travel_Rarely,Sales,1,Primaria,Life Sciences,1,Baja,1.0,Baja,2,Sales Executive,Baja,Single,6735,6,Y,No,15,Alta,Media,80,0,10,2,Baja,0,,0,0
1739,1241,32,No,Travel_Rarely,Sales,19,Primaria,Life Sciences,1,Muy_Alta,,Baja,3,Sales Executive,Baja,Married,9610,3,Y,No,13,Alta,Alta,80,1,10,2,,4,,0,2
1740,1242,40,No,Travel_Rarely,Sales,7,Universitaria,Medical,1,Media,3.0,Alta,5,CMO,Alta,Single,19833,1,Y,No,14,Alta,Media,80,0,21,3,,21,3.0,12,8
1749,1247,31,No,Travel_Rarely,Sales,5,Universitaria,Technical Degree,1,Baja,3.0,Alta,2,Sales Executive,Alta,Married,8346,1,Y,No,19,Alta,Alta,80,1,6,3,,5,,0,2
1752,1249,29,Yes,Travel_Rarely,Sales,9,Primaria,Marketing,1,Media,1.0,Baja,1,Sales Representative,Baja,Single,2760,1,Y,No,13,Alta,Alta,80,0,2,3,,2,,2,2
1754,1251,30,No,Travel_Rarely,Sales,15,Secundaria,Marketing,1,Alta,2.0,Media,3,Sales Executive,Media,Divorced,7140,2,Y,No,11,Alta,Baja,80,1,12,2,,7,,1,7
1756,1253,33,No,Non-Travel,Sales,2,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Single,5147,8,Y,No,15,Alta,Muy_Alta,80,0,13,2,Alta,11,,1,7
1757,1254,49,No,Travel_Rarely,Sales,11,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Single,4507,3,Y,No,12,Alta,Alta,80,0,8,1,,5,,0,4
1758,1255,33,Yes,Travel_Rarely,Sales,16,Universitaria,Life Sciences,1,Baja,3.0,Alta,3,Sales Executive,Alta,Single,8564,2,Y,Yes,20,Muy_Alta,Alta,80,0,11,2,Alta,0,,0,0
1761,1257,31,Yes,Travel_Rarely,Sales,16,Universitaria,Marketing,1,Baja,3.0,Alta,3,Sales Executive,Alta,Married,8161,2,Y,No,13,Alta,Baja,80,3,10,2,Alta,1,,0,0
1774,1267,34,No,Non-Travel,Sales,10,Universitaria,Life Sciences,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Divorced,4001,1,Y,Yes,14,Alta,Alta,80,1,15,3,,15,,0,7
1780,1271,21,Yes,Travel_Rarely,Sales,7,Universitaria,Marketing,1,Media,3.0,Alta,1,Sales Representative,Alta,Single,2679,1,Y,No,13,Alta,Media,80,0,1,3,,1,,1,0
1784,1274,31,No,Travel_Rarely,Sales,29,Secundaria,Marketing,1,Baja,2.0,Media,2,Sales Executive,Media,Married,5468,1,Y,No,14,Alta,Baja,80,2,13,3,,12,,5,7
1787,1276,37,No,Travel_Rarely,Sales,9,Secundaria,Marketing,1,Media,2.0,Media,2,Sales Executive,Media,Married,4189,1,Y,No,14,Alta,Baja,80,2,5,2,,5,2.0,0,3
1797,1281,35,Yes,Travel_Rarely,Sales,27,Universitaria,Life Sciences,1,Alta,3.0,Alta,2,Sales Executive,Alta,Single,5813,1,Y,Yes,18,Alta,Muy_Alta,80,0,10,2,,10,,7,7
1801,1285,46,No,Non-Travel,Sales,26,Secundaria,Life Sciences,1,Media,2.0,Media,2,Sales Executive,Media,Single,7991,8,Y,No,15,Alta,Alta,80,0,6,3,Media,2,,2,2
1812,1292,39,No,Travel_Frequently,Sales,20,Universitaria,Life Sciences,1,Alta,3.0,Alta,2,Sales Executive,Alta,Divorced,4127,2,Y,No,18,Alta,Muy_Alta,80,1,7,6,,2,3.0,2,2
1815,1295,41,No,Travel_Rarely,Sales,4,Universitaria,Marketing,1,Alta,3.0,Alta,3,Sales Executive,Alta,Divorced,10447,0,Y,Yes,13,Alta,Muy_Alta,80,1,23,3,Alta,22,,13,5
1823,1300,34,No,Travel_Rarely,Sales,8,Master,Technical Degree,1,Media,4.0,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6799,1,Y,No,21,Muy_Alta,Alta,80,2,10,5,,10,,4,8
1824,1301,58,No,Non-Travel,Sales,2,Universitaria,Medical,1,Media,,Alta,4,CMO,Alta,Divorced,16291,4,Y,No,22,Muy_Alta,Muy_Alta,80,1,37,0,,16,,14,14
1833,1306,31,No,Travel_Frequently,Sales,7,Universitaria,Marketing,1,Baja,,Alta,3,Sales Executive,Alta,Married,9637,2,Y,No,14,Alta,Muy_Alta,80,2,9,3,,3,,2,2
1836,1309,26,No,Travel_Rarely,Sales,10,Universitaria,Medical,1,Alta,3.0,Alta,2,Sales Executive,Alta,Single,4684,1,Y,No,13,Alta,Baja,80,0,5,4,,5,,1,2
1845,1314,45,No,Non-Travel,Sales,2,Universitaria,Life Sciences,1,Alta,3.0,Alta,2,Sales Executive,Alta,Married,5154,4,Y,No,22,Muy_Alta,Media,80,2,10,3,,8,,5,7
1849,1316,43,No,Travel_Frequently,Sales,2,Universitaria,Life Sciences,1,Baja,3.0,Alta,2,Sales Executive,,Married,5675,1,Y,No,20,Muy_Alta,Alta,80,1,7,5,,7,,7,7
1853,1319,32,No,Travel_Frequently,Sales,10,Universitaria,Marketing,1,Muy_Alta,,Alta,2,Sales Executive,Alta,Single,4648,8,Y,No,13,Alta,Alta,80,0,4,2,,0,,0,0
1862,1326,32,Yes,Travel_Rarely,Sales,2,Secundaria,Marketing,1,Alta,2.0,Media,2,Sales Executive,Media,Single,9907,7,Y,Yes,12,Alta,Alta,80,0,7,3,,2,,2,2
1863,1327,46,No,Travel_Rarely,Sales,3,Master,Technical Degree,1,Baja,4.0,Muy_Alta,4,Sales Executive,Muy_Alta,Divorced,13225,2,Y,No,12,Alta,Muy_Alta,80,1,25,5,Muy_Alta,19,4.0,2,8
1864,1328,27,No,Travel_Rarely,Sales,23,,Medical,1,Media,2.0,Media,2,Sales Representative,Media,Married,3540,1,Y,No,21,Muy_Alta,Muy_Alta,80,1,9,5,Media,9,,5,8
1869,1333,46,Yes,Travel_Rarely,Sales,10,Universitaria,Life Sciences,1,Alta,3.0,Alta,3,Sales Executive,Alta,Married,7314,5,Y,No,21,Muy_Alta,Alta,80,3,14,2,,8,,0,7
1875,1337,28,No,Travel_Rarely,Sales,3,,Medical,1,Media,3.0,Alta,1,Sales Representative,Alta,Married,2856,1,Y,No,19,Alta,Muy_Alta,80,1,1,3,,1,,0,0
1876,1338,30,Yes,Travel_Rarely,Sales,9,Universitaria,Medical,1,Media,3.0,Alta,1,Sales Representative,Alta,Single,1081,1,Y,No,13,Alta,Alta,80,0,1,3,,1,,0,0
1880,1340,36,No,Travel_Rarely,Sales,10,Secundaria,Technical Degree,1,Media,2.0,Media,2,Sales Executive,Media,Married,5673,1,Y,Yes,13,Alta,Baja,80,1,10,4,Media,10,,1,7
1882,1342,34,No,Travel_Rarely,Sales,4,Universitaria,Life Sciences,1,Alta,3.0,Alta,3,Sales Executive,Alta,Married,9713,2,Y,Yes,13,Alta,Muy_Alta,80,3,9,3,,5,,1,0
1898,1350,27,No,Travel_Rarely,Sales,2,Master,Medical,1,Baja,,Muy_Alta,2,Sales Executive,,Single,6500,0,Y,No,14,Alta,Media,80,0,9,5,Muy_Alta,8,,0,7
1908,1355,36,No,Travel_Rarely,Sales,17,Secundaria,Marketing,1,Alta,2.0,Media,2,Sales Executive,Media,Married,5507,2,Y,No,16,Alta,Alta,80,2,12,1,,4,,1,3
1909,1356,41,No,Travel_Rarely,Sales,8,Universitaria,Marketing,1,Alta,3.0,Alta,2,Sales Executive,Alta,Married,4393,5,Y,No,21,Muy_Alta,Alta,80,1,14,3,,5,,1,4
1912,1358,31,No,Travel_Rarely,Sales,10,Universitaria,Medical,1,Alta,3.0,Alta,2,Sales Executive,Alta,Divorced,6583,2,Y,Yes,11,Alta,Muy_Alta,80,1,8,2,,5,,1,4
1915,1359,34,No,Travel_Rarely,Sales,3,Secundaria,Medical,1,Muy_Alta,2.0,Media,2,Sales Executive,Media,Married,8103,3,Y,Yes,12,Alta,Alta,80,0,9,3,Media,4,,0,1
1924,1363,33,No,Travel_Rarely,Sales,10,Universitaria,Marketing,1,Media,3.0,Alta,2,Sales Executive,Alta,Single,5487,1,Y,No,14,Alta,Media,80,0,10,2,Alta,10,,0,9
1927,1364,28,No,Travel_Frequently,Sales,1,Secundaria,Life Sciences,1,Alta,,Media,2,Sales Executive,Media,Married,6834,1,Y,Yes,12,Alta,Alta,80,1,7,2,,7,,0,7
1928,1365,29,Yes,Travel_Frequently,Sales,24,,Technical Degree,1,Alta,,Muy_Alta,1,Sales Representative,Muy_Alta,Single,1091,1,Y,No,17,Alta,Muy_Alta,80,0,1,3,,1,,0,0
1929,1366,39,No,Non-Travel,Sales,21,Primaria,Life Sciences,1,Baja,1.0,Baja,2,Sales Executive,Baja,Married,5736,6,Y,No,19,Alta,Alta,80,1,10,1,,3,,1,2
1933,1369,28,Yes,Travel_Rarely,Sales,13,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Single,9854,3,Y,Yes,11,Alta,Muy_Alta,80,0,6,0,,2,,2,2
1935,1371,56,No,Travel_Rarely,Sales,11,Secundaria,Marketing,1,Muy_Alta,2.0,Media,2,Sales Executive,Media,Married,5380,4,Y,No,16,Alta,Alta,80,1,6,3,,0,2.0,0,0
1938,1374,58,No,Travel_Rarely,Sales,21,Universitaria,Life Sciences,1,Muy_Alta,,Alta,4,CMO,Alta,Married,17875,4,Y,Yes,13,Alta,Alta,80,1,29,2,,1,,0,0
1943,1378,42,No,Travel_Rarely,Sales,12,Universitaria,Marketing,1,Media,3.0,Alta,2,Sales Executive,Alta,Divorced,5087,3,Y,Yes,12,Alta,Alta,80,2,14,4,,0,,0,0
1945,1380,35,No,Travel_Rarely,Sales,18,Universitaria,Medical,1,Media,3.0,Alta,2,Sales Executive,Alta,Married,5561,0,Y,No,16,Alta,Muy_Alta,80,1,6,2,Alta,5,,0,4
1950,1384,34,No,Travel_Rarely,Sales,1,Universitaria,Marketing,1,Baja,,Alta,3,Sales Executive,Alta,Single,9888,1,Y,No,21,Muy_Alta,Baja,80,0,14,3,,14,,2,1
1951,1385,34,No,Travel_Rarely,Sales,13,Universitaria,Medical,1,Muy_Alta,3.0,Alta,3,Sales Executive,Alta,Divorced,8628,1,Y,No,18,Alta,Alta,80,1,9,2,,8,,1,1
1962,1392,35,No,Travel_Rarely,Sales,7,Universitaria,Life Sciences,1,Alta,3.0,Alta,2,Sales Executive,Alta,Married,5204,1,Y,Yes,11,Alta,Muy_Alta,80,0,10,2,,10,,0,9
1965,1393,27,No,Travel_Rarely,Sales,9,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Single,4105,1,Y,No,14,Alta,Baja,80,0,7,5,,7,,0,7
1967,1395,31,Yes,Travel_Frequently,Sales,26,Universitaria,Marketing,1,Baja,,Alta,2,Sales Executive,Alta,Married,5617,1,Y,Yes,11,Alta,Alta,80,0,10,4,,10,,0,8
1968,1396,53,Yes,Travel_Rarely,Sales,24,Universitaria,Life Sciences,1,Baja,3.0,Alta,3,Sales Executive,Alta,Single,10448,6,Y,Yes,13,Alta,Media,80,0,15,2,,2,,2,2
1975,1403,39,No,Travel_Rarely,Sales,15,,Marketing,1,Media,3.0,Alta,4,Sales Executive,Alta,Single,13341,0,Y,No,12,Alta,Baja,80,0,21,3,,20,,11,10
1986,1410,40,No,Travel_Rarely,Sales,2,,Marketing,1,Media,,,2,Sales Executive,,Married,5677,3,Y,No,14,Alta,Alta,80,1,15,4,,11,,5,10
1995,1416,38,No,Travel_Rarely,Sales,1,,Life Sciences,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Married,4440,0,Y,No,15,Alta,Baja,80,2,16,3,,15,,5,8
2016,1431,32,No,Travel_Rarely,Sales,1,,Marketing,1,Alta,3.0,Alta,3,Sales Executive,,Married,10422,1,Y,No,19,Alta,Alta,80,2,14,3,,14,,5,7
2018,1433,25,No,Travel_Rarely,Sales,8,Universitaria,Other,1,Baja,3.0,Alta,2,Sales Executive,Alta,Divorced,4907,0,Y,Yes,22,Muy_Alta,Media,80,1,6,3,,5,3.0,0,4
2023,1438,23,Yes,Travel_Frequently,Sales,9,Universitaria,Marketing,1,Muy_Alta,3.0,Alta,1,Sales Representative,Alta,Married,1790,1,Y,No,19,Alta,Baja,80,1,1,3,,1,3.0,1,0
2024,1439,36,No,Travel_Rarely,Sales,3,Secundaria,Medical,1,Baja,,Media,3,Sales Executive,Media,Married,7644,0,Y,No,19,Alta,Alta,80,2,10,2,,9,,3,4
2035,1446,34,No,Travel_Rarely,Sales,28,Secundaria,Marketing,1,Muy_Alta,2.0,Media,2,Sales Executive,Media,Married,6712,1,Y,No,21,Muy_Alta,Muy_Alta,80,2,8,2,Media,8,,1,7
2036,1447,36,No,Non-Travel,Sales,15,Primaria,Marketing,1,Muy_Alta,1.0,Baja,2,Sales Executive,,Divorced,5406,1,Y,No,24,Muy_Alta,Baja,80,1,15,4,,15,,11,11
2041,1451,38,No,Travel_Rarely,Sales,10,Universitaria,Life Sciences,1,Baja,3.0,Alta,2,Sales Executive,Alta,Married,5343,1,Y,No,11,Alta,Alta,80,1,10,1,,10,,1,9
2044,1452,50,Yes,Travel_Frequently,Sales,1,Universitaria,Life Sciences,1,Media,,Alta,2,Sales Executive,Alta,Divorced,6728,7,Y,No,12,Alta,Muy_Alta,80,2,12,3,,6,,0,1
2046,1454,45,No,Travel_Rarely,Sales,20,Universitaria,Life Sciences,1,Muy_Alta,3.0,Alta,2,Sales Executive,Alta,Single,4850,8,Y,No,15,Alta,Alta,80,0,8,3,,5,,0,1
2055,1461,50,Yes,Travel_Rarely,Sales,28,Secundaria,Marketing,1,Muy_Alta,2.0,Media,3,Sales Executive,Media,Divorced,10854,4,Y,Yes,13,Alta,Media,80,1,20,3,,3,,2,0
2056,1462,39,No,Travel_Rarely,Sales,24,Secundaria,Marketing,1,Media,2.0,Media,4,Sales Executive,,Married,12031,0,Y,No,11,Alta,Baja,80,1,21,2,,20,,9,6
2060,1464,26,No,Travel_Rarely,Sales,5,Secundaria,Other,1,Muy_Alta,2.0,Media,1,Sales Representative,Media,Single,2966,0,Y,No,18,Alta,Muy_Alta,80,0,5,2,Media,4,,0,0
2065,1468,49,No,Travel_Frequently,Sales,2,Secundaria,Medical,1,Muy_Alta,,Media,2,Sales Executive,Media,Married,5390,2,Y,No,14,Alta,Muy_Alta,80,0,17,3,,9,,0,8
2,1,49,No,Travel_Frequently,Research & Development,8,Secundaria,Software Engineer,1,Alta,2.0,Media,2,Research Scientist,Media,Married,5130,1,Y,No,23,Muy_Alta,Muy_Alta,80,1,10,3,,10,,1,7
4,2,37,Yes,Travel_Rarely,Research & Development,2,Secundaria,Other,1,Muy_Alta,2.0,Media,1,Laboratory Technician,Media,Single,2090,6,Y,Yes,15,Alta,Media,80,0,7,3,,0,2.0,0,0
5,3,33,No,Travel_Frequently,Research & Development,3,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Married,2909,1,Y,Yes,11,Alta,Alta,80,0,8,3,,8,3.0,3,0
7,4,27,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Baja,3.0,Alta,1,Laboratory Technician,Alta,Married,3468,9,Y,No,12,Alta,Muy_Alta,80,1,6,3,,2,,2,2
8,5,32,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,3068,0,Y,No,13,Alta,Alta,80,0,8,2,,7,,3,6
10,6,59,No,Travel_Rarely,Research & Development,3,Master,Systems Engineer,1,Alta,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2670,4,Y,Yes,20,Muy_Alta,Baja,80,3,12,3,Muy_Alta,1,,0,0
11,7,30,No,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2693,1,Y,No,22,Muy_Alta,Media,80,1,1,2,,1,,0,0
12,8,38,No,Travel_Frequently,Research & Development,23,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,3,Data Scientist,Media,Single,9526,0,Y,No,21,Muy_Alta,Media,80,0,10,2,,9,,1,8
14,10,35,No,Travel_Rarely,Research & Development,16,Master,Systems Engineer,1,Baja,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2426,0,Y,No,13,Alta,Alta,80,1,6,5,Muy_Alta,5,,0,3
15,11,29,No,Travel_Rarely,Research & Development,15,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,2,Laboratory Technician,Media,Single,4193,0,Y,Yes,12,Alta,Muy_Alta,80,0,10,3,,9,2.0,0,8
16,12,31,No,Travel_Rarely,Research & Development,26,Universitaria,Software Engineer,1,Baja,3.0,Alta,1,Research Scientist,,Divorced,2911,1,Y,No,17,Alta,Muy_Alta,80,1,5,1,Alta,5,3.0,4,3
18,13,34,No,Travel_Rarely,Research & Development,19,Universitaria,Systems Engineer,1,Media,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2661,0,Y,No,11,Alta,Alta,80,1,3,2,Alta,2,,1,2
19,14,28,Yes,Travel_Rarely,Research & Development,24,Secundaria,Software Engineer,1,Alta,2.0,Media,1,Laboratory Technician,Media,Single,2028,5,Y,Yes,14,Alta,Media,80,0,6,4,,4,,0,3
20,15,29,No,Travel_Rarely,Research & Development,21,Master,Software Engineer,1,Media,4.0,Muy_Alta,3,Data Scientist,Muy_Alta,Divorced,9980,1,Y,No,11,Alta,Alta,80,1,10,1,,10,,8,8
21,16,32,No,Travel_Rarely,Research & Development,5,Master,Software Engineer,1,Baja,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,3298,0,Y,Yes,12,Alta,Muy_Alta,80,2,7,5,Muy_Alta,6,,0,5
24,19,38,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,3944,5,Y,Yes,11,Alta,Alta,80,0,6,3,,3,,1,2
26,20,24,No,Non-Travel,Research & Development,11,Master,Other,1,Baja,4.0,Muy_Alta,2,Data Scientist,Muy_Alta,Divorced,4011,0,Y,No,18,Alta,Muy_Alta,80,1,5,5,,4,,1,3
30,23,21,No,Travel_Rarely,Research & Development,15,Universitaria,Software Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Single,1232,1,Y,No,14,Alta,Muy_Alta,80,0,0,6,,0,,0,0
31,24,34,Yes,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Media,,Alta,1,Research Scientist,,Single,2960,2,Y,No,11,Alta,Alta,80,0,8,2,,4,,1,3
32,25,53,No,Travel_Rarely,Research & Development,5,Universitaria,Other,1,Alta,3.0,Alta,5,CTO,Alta,Divorced,19094,4,Y,No,11,Alta,Muy_Alta,80,1,26,3,,14,,4,8
36,28,44,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Baja,2.0,Media,3,Software Engineer,Media,Married,10248,3,Y,No,14,Alta,Muy_Alta,80,1,24,4,,22,2.0,5,17
39,30,33,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,2496,4,Y,No,11,Alta,Muy_Alta,80,0,7,3,,1,,0,0
40,31,44,No,Travel_Rarely,Research & Development,10,Universitaria,Other,1,Muy_Alta,3.0,Alta,2,Software Engineer,Alta,Married,6465,2,Y,Yes,13,Alta,Muy_Alta,80,0,9,5,Alta,4,,1,3
41,32,30,No,Travel_Rarely,Research & Development,9,,Systems Engineer,1,Muy_Alta,,,1,Laboratory Technician,,Single,2206,1,Y,No,13,Alta,Baja,80,0,10,5,,10,,1,8
45,34,24,Yes,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Media,3.0,Alta,1,Research Scientist,Alta,Married,2293,2,Y,Yes,16,Alta,Baja,80,1,6,2,,2,,2,0
46,35,43,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Muy_Alta,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2645,1,Y,No,12,Alta,Muy_Alta,80,2,6,3,Muy_Alta,5,,1,4
54,41,27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2341,1,Y,No,13,Alta,Muy_Alta,80,1,1,6,,1,,0,0
57,44,30,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,1,Alta,,Alta,2,Laboratory Technician,Alta,Single,4011,1,Y,No,23,Muy_Alta,Muy_Alta,80,0,12,2,Alta,12,,3,7
58,45,41,Yes,Travel_Rarely,Research & Development,12,Universitaria,Software Technologist,1,Media,3.0,Alta,5,Research Director,Alta,Married,19545,1,Y,No,12,Alta,Muy_Alta,80,0,23,0,,22,,15,8
63,49,35,No,Travel_Rarely,Research & Development,8,Master,Software Engineer,1,Muy_Alta,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2269,1,Y,No,19,Alta,Muy_Alta,80,0,1,2,Muy_Alta,1,4.0,0,1
70,53,35,No,Non-Travel,Research & Development,11,,Systems Engineer,1,Alta,2.0,Media,3,Software Engineer,Media,Married,9884,2,Y,Yes,13,Alta,Alta,80,1,10,3,,4,,2,3
73,55,33,No,Travel_Frequently,Research & Development,1,Universitaria,Software Engineer,1,Baja,3.0,Alta,3,Research Director,Alta,Single,13458,1,Y,Yes,12,Alta,Alta,80,0,15,1,,15,,8,12
76,58,31,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Laboratory Technician,Alta,Divorced,5915,3,Y,No,22,Muy_Alta,Muy_Alta,80,1,10,3,,7,,1,7
78,60,32,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Baja,3.0,Alta,2,Data Scientist,Alta,Married,6162,1,Y,Yes,22,Muy_Alta,Media,80,1,9,3,,9,,7,8
80,62,50,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Media,,Media,5,Research Director,Media,Divorced,18740,5,Y,Yes,12,Alta,Muy_Alta,80,1,29,2,,27,,13,8
83,64,36,No,Travel_Rarely,Research & Development,8,Universitaria,Software Technologist,1,Alta,3.0,Alta,3,Software Engineer,Alta,Divorced,10096,1,Y,No,13,Alta,Media,80,3,17,2,,17,,12,8
86,67,45,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,1,Media,3.0,Alta,3,Research Scientist,Alta,Divorced,9724,2,Y,No,17,Alta,Alta,80,1,25,2,Alta,1,3.0,0,0
88,68,35,No,Travel_Frequently,Research & Development,1,,Systems Engineer,1,Media,3.0,Alta,1,Research Scientist,Alta,Married,2194,4,Y,No,13,Alta,Muy_Alta,80,1,5,2,,3,,1,2
90,69,36,Yes,Travel_Rarely,Research & Development,9,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,1,Research Scientist,Media,Married,3388,0,Y,Yes,17,Alta,Baja,80,1,2,0,,1,,0,0
